Date,Open,High,Low,Close,Adj Close,Volume
2018-10-11,8800.000000,8930.000000,8600.000000,8820.000000,7509.956543,11703500
2018-10-12,8820.000000,9040.000000,8800.000000,8860.000000,7544.015625,7792500
2018-10-15,8935.000000,8980.000000,8720.000000,8720.000000,7424.809082,5271500
2018-10-16,8735.000000,9120.000000,8735.000000,9120.000000,7765.395996,7668000
2018-10-17,9125.000000,9145.000000,8910.000000,9000.000000,7663.220215,6646000
2018-10-18,9000.000000,9000.000000,8840.000000,8920.000000,7595.104004,9406500
2018-10-19,8840.000000,8995.000000,8770.000000,8970.000000,7637.676270,9321000
2018-10-22,8970.000000,9030.000000,8885.000000,8895.000000,7573.816406,7491000
2018-10-23,8960.000000,9030.000000,8850.000000,8900.000000,7578.074219,8347500
2018-10-24,8850.000000,8895.000000,8600.000000,8600.000000,7322.631836,12487500
2018-10-25,8440.000000,8900.000000,8440.000000,8860.000000,7544.015625,13398000
2018-10-26,8800.000000,8880.000000,8800.000000,8835.000000,7522.728516,4003500
2018-10-29,8880.000000,8900.000000,8740.000000,8790.000000,7484.412598,3624000
2018-10-30,8790.000000,8900.000000,8760.000000,8900.000000,7578.074219,9480000
2018-10-31,8950.000000,8960.000000,8550.000000,8645.000000,7360.948730,24829500
2018-11-01,8700.000000,8715.000000,8405.000000,8440.000000,7186.398438,23544000
2018-11-02,8560.000000,8580.000000,8455.000000,8545.000000,7275.802734,18657000
2018-11-05,8545.000000,8660.000000,8545.000000,8615.000000,7335.405273,10290500
2018-11-06,8655.000000,8680.000000,8530.000000,8600.000000,7322.631836,10743000
2018-11-07,8600.000000,8600.000000,8405.000000,8440.000000,7186.398438,28285500
2018-11-08,8495.000000,8540.000000,8445.000000,8460.000000,7203.427734,16435500
2018-11-09,8210.000000,8360.000000,8025.000000,8065.000000,6867.096680,62636500
2018-11-12,8100.000000,8155.000000,7780.000000,7875.000000,6705.318359,26985500
2018-11-13,7875.000000,8060.000000,7800.000000,7990.000000,6803.237305,20431500
2018-11-14,8005.000000,8180.000000,8000.000000,8000.000000,6811.751465,14030000
2018-11-15,8050.000000,8245.000000,8050.000000,8220.000000,6999.075195,13245500
2018-11-16,8260.000000,8370.000000,8130.000000,8295.000000,7134.103027,18344000
2018-11-19,8360.000000,8360.000000,8205.000000,8260.000000,7104.000977,9715500
2018-11-20,8260.000000,8260.000000,8260.000000,8260.000000,7104.000977,0
2018-11-21,8120.000000,8185.000000,8000.000000,8180.000000,7035.196289,15001500
2018-11-22,8200.000000,8260.000000,8120.000000,8225.000000,7073.899414,9237000
2018-11-23,8220.000000,8450.000000,8185.000000,8430.000000,7250.208496,11279000
2018-11-26,8430.000000,8500.000000,8320.000000,8425.000000,7245.908203,12876500
2018-11-27,8400.000000,8450.000000,8350.000000,8450.000000,7267.409668,8156500
2018-11-28,8450.000000,8450.000000,8100.000000,8100.000000,6966.393555,9570000
2018-11-29,8260.000000,8440.000000,8260.000000,8420.000000,7241.608398,13306000
2018-11-30,8420.000000,8500.000000,8410.000000,8450.000000,7267.409668,18001000
2018-12-03,8550.000000,8800.000000,8550.000000,8760.000000,7534.024902,22435500
2018-12-04,8760.000000,8810.000000,8635.000000,8800.000000,7568.427246,19312000
2018-12-05,8600.000000,8750.000000,8580.000000,8750.000000,7525.424805,8043000
2018-12-06,8600.000000,8840.000000,8600.000000,8840.000000,7602.828125,9609500
2018-12-07,8700.000000,8835.000000,8700.000000,8800.000000,7568.427246,8952500
2018-12-10,8800.000000,8820.000000,8740.000000,8790.000000,7559.827148,6368000
2018-12-11,8800.000000,8800.000000,8730.000000,8735.000000,7512.522949,5037000
2018-12-12,8735.000000,8810.000000,8735.000000,8800.000000,7568.427246,9384500
2018-12-13,8800.000000,8920.000000,8760.000000,8885.000000,7641.532227,17429500
2018-12-14,8885.000000,8930.000000,8865.000000,8900.000000,7654.431641,7705500
2018-12-17,8900.000000,8900.000000,8680.000000,8700.000000,7482.421387,7403000
2018-12-18,8700.000000,8800.000000,8535.000000,8790.000000,7559.827148,7689000
2018-12-19,8780.000000,9000.000000,8780.000000,9000.000000,7740.435547,14906000
2018-12-20,8900.000000,9050.000000,8785.000000,9050.000000,7783.439941,8704500
2018-12-21,9000.000000,9320.000000,8960.000000,9320.000000,8015.652344,17106000
2018-12-24,9320.000000,9320.000000,9320.000000,9320.000000,8015.652344,0
2018-12-25,9320.000000,9320.000000,9320.000000,9320.000000,8015.652344,0
2018-12-26,9200.000000,9320.000000,9005.000000,9105.000000,7830.741699,7617000
2018-12-27,9220.000000,9320.000000,9155.000000,9320.000000,8015.652344,10728500
2018-12-28,9300.000000,9360.000000,9080.000000,9080.000000,7809.239258,9755500
2018-12-31,9080.000000,9080.000000,9080.000000,9080.000000,7809.239258,0
2019-01-01,9080.000000,9080.000000,9080.000000,9080.000000,7809.239258,0
2019-01-02,9085.000000,9350.000000,9085.000000,9280.000000,7981.249512,9111000
2019-01-03,9280.000000,9500.000000,9275.000000,9500.000000,8170.459961,11008000
2019-01-04,9490.000000,9560.000000,9400.000000,9560.000000,8222.065430,4863500
2019-01-07,9600.000000,9840.000000,9600.000000,9720.000000,8359.670898,10195500
2019-01-08,9720.000000,9720.000000,9305.000000,9470.000000,8144.660645,16261000
2019-01-09,9475.000000,9600.000000,9200.000000,9200.000000,7912.446289,10060500
2019-01-10,9280.000000,9665.000000,9255.000000,9665.000000,8312.370117,12351000
2019-01-11,9660.000000,9690.000000,9440.000000,9690.000000,8333.870117,10777000
2019-01-14,9660.000000,9710.000000,9540.000000,9710.000000,8351.072266,8833500
2019-01-15,9765.000000,9960.000000,9760.000000,9960.000000,8566.083984,11469500
2019-01-16,9960.000000,9970.000000,9565.000000,9585.000000,8243.564453,17816500
2019-01-17,9660.000000,9800.000000,9660.000000,9775.000000,8406.974609,8912500
2019-01-18,9730.000000,9785.000000,9605.000000,9785.000000,8415.574219,10810000
2019-01-21,9795.000000,9820.000000,9725.000000,9750.000000,8385.472656,6446500
2019-01-22,9750.000000,9830.000000,9750.000000,9810.000000,8437.076172,8455500
2019-01-23,9820.000000,9820.000000,9700.000000,9790.000000,8419.875000,7077500
2019-01-24,9790.000000,9815.000000,9765.000000,9815.000000,8441.376953,8645500
2019-01-25,9815.000000,9820.000000,9700.000000,9810.000000,8437.076172,7809500
2019-01-28,9800.000000,9800.000000,9500.000000,9555.000000,8217.763672,13522500
2019-01-29,9555.000000,9725.000000,9520.000000,9520.000000,8187.661621,10453000
2019-01-30,9640.000000,9830.000000,9640.000000,9815.000000,8441.376953,16914000
2019-01-31,9970.000000,10000.000000,9860.000000,10000.000000,8600.485352,29132500
2019-02-01,10000.000000,10000.000000,9965.000000,10000.000000,8600.485352,9109000
2019-02-04,10000.000000,10010.000000,9700.000000,9780.000000,8411.275391,8699000
2019-02-05,9780.000000,9780.000000,9780.000000,9780.000000,8411.275391,0
2019-02-06,9800.000000,9980.000000,9800.000000,9975.000000,8578.984375,8369000
2019-02-07,9975.000000,9975.000000,9880.000000,9945.000000,8553.182617,4857500
2019-02-08,9925.000000,9965.000000,9800.000000,9965.000000,8570.383789,5335000
2019-02-11,9960.000000,9960.000000,9775.000000,9775.000000,8406.974609,5718000
2019-02-12,9780.000000,9940.000000,9780.000000,9820.000000,8445.676758,6486000
2019-02-13,9820.000000,9865.000000,9780.000000,9850.000000,8471.479492,8230000
2019-02-14,9840.000000,9840.000000,9775.000000,9775.000000,8406.974609,5928500
2019-02-15,9700.000000,9720.000000,9600.000000,9600.000000,8256.464844,8939000
2019-02-18,9600.000000,9940.000000,9585.000000,9885.000000,8501.580078,8248000
2019-02-19,9860.000000,9945.000000,9740.000000,9860.000000,8480.078125,8475500
2019-02-20,10000.000000,10025.000000,9980.000000,10005.000000,8604.785156,18266500
2019-02-21,9990.000000,9990.000000,9790.000000,9905.000000,8518.780273,7230500
2019-02-22,9910.000000,9920.000000,9810.000000,9900.000000,8514.481445,6609000
2019-02-25,9970.000000,9970.000000,9765.000000,9765.000000,8398.374023,6915000
2019-02-26,9800.000000,9995.000000,9760.000000,9995.000000,8596.185547,7338500
2019-02-27,9900.000000,9955.000000,9760.000000,9800.000000,8428.475586,8259500
2019-02-28,9880.000000,9890.000000,9735.000000,9735.000000,8372.572266,13420000
2019-03-01,9815.000000,9920.000000,9775.000000,9810.000000,8437.076172,10601500
2019-03-04,9810.000000,9815.000000,9760.000000,9800.000000,8428.475586,5538000
2019-03-05,9800.000000,9800.000000,9680.000000,9730.000000,8368.272461,4664500
2019-03-06,9800.000000,9820.000000,9780.000000,9780.000000,8411.275391,4931500
2019-03-07,9780.000000,9780.000000,9780.000000,9780.000000,8411.275391,0
2019-03-08,9780.000000,9780.000000,9600.000000,9620.000000,8273.666992,6789000
2019-03-11,9750.000000,9750.000000,9610.000000,9610.000000,8265.068359,3792500
2019-03-12,9685.000000,9800.000000,9670.000000,9800.000000,8428.475586,5973000
2019-03-13,9800.000000,9900.000000,9760.000000,9890.000000,8505.880859,6034000
2019-03-14,9990.000000,9990.000000,9845.000000,9930.000000,8540.281250,2794000
2019-03-15,9840.000000,9990.000000,9820.000000,9960.000000,8566.083984,6909500
2019-03-18,9980.000000,9980.000000,9830.000000,9900.000000,8514.481445,2775000
2019-03-19,9970.000000,9970.000000,9835.000000,9845.000000,8467.178711,2173500
2019-03-20,9855.000000,9920.000000,9810.000000,9900.000000,8514.481445,3830000
2019-03-21,9940.000000,9940.000000,9770.000000,9815.000000,8441.376953,4658500
2019-03-22,9885.000000,9900.000000,9815.000000,9830.000000,8454.276367,2706000
2019-03-25,9845.000000,9855.000000,9700.000000,9700.000000,8342.470703,5126000
2019-03-26,9700.000000,9840.000000,9650.000000,9650.000000,8299.466797,2225500
2019-03-27,9660.000000,9765.000000,9655.000000,9760.000000,8394.074219,2002000
2019-03-28,9800.000000,9840.000000,9670.000000,9840.000000,8462.877930,2972500
2019-03-29,9900.000000,9900.000000,9765.000000,9840.000000,8462.877930,5046000
2019-04-01,9845.000000,9855.000000,9785.000000,9850.000000,8471.479492,3215000
2019-04-02,9890.000000,9890.000000,9835.000000,9875.000000,8492.978516,3642000
2019-04-03,9875.000000,9875.000000,9875.000000,9875.000000,8492.978516,0
2019-04-04,9860.000000,9860.000000,9770.000000,9795.000000,8424.174805,2120000
2019-04-05,9770.000000,9800.000000,9715.000000,9755.000000,8389.772461,2670500
2019-04-08,9805.000000,9850.000000,9615.000000,9650.000000,8299.466797,4217500
2019-04-09,9720.000000,9800.000000,9690.000000,9795.000000,8424.174805,3271500
2019-04-10,9800.000000,9830.000000,9740.000000,9820.000000,8445.676758,3713000
2019-04-11,9780.000000,9785.000000,9725.000000,9730.000000,8368.272461,3010000
2019-04-12,9700.000000,9820.000000,9690.000000,9820.000000,8445.676758,3001500
2019-04-15,9890.000000,9890.000000,9755.000000,9760.000000,8394.074219,8603000
2019-04-16,9825.000000,9890.000000,9720.000000,9880.000000,8497.280273,9376000
2019-04-17,9880.000000,9880.000000,9880.000000,9880.000000,8497.280273,0
2019-04-18,10100.000000,10105.000000,9800.000000,9880.000000,8497.280273,11425000
2019-04-19,9880.000000,9880.000000,9880.000000,9880.000000,8497.280273,0
2019-04-22,9880.000000,9880.000000,9625.000000,9655.000000,8303.768555,11023500
2019-04-23,9700.000000,9870.000000,9700.000000,9850.000000,8471.479492,7307000
2019-04-24,9730.000000,9890.000000,9670.000000,9730.000000,8368.272461,14873000
2019-04-25,9665.000000,9680.000000,9220.000000,9280.000000,7981.249512,27116500
2019-04-26,9280.000000,9300.000000,9050.000000,9100.000000,7826.440918,25324000
2019-04-29,9100.000000,9120.000000,8755.000000,9000.000000,7740.435547,24365000
2019-04-30,9000.000000,9110.000000,8990.000000,9100.000000,7826.440918,19369500
2019-05-01,9100.000000,9100.000000,9100.000000,9100.000000,7826.440918,0
2019-05-02,9100.000000,9185.000000,8990.000000,9045.000000,7779.139160,12988500
2019-05-03,9045.000000,9045.000000,8800.000000,8930.000000,7680.232422,14367500
2019-05-06,8860.000000,9100.000000,8780.000000,9065.000000,7796.339355,7044500
2019-05-07,9070.000000,9105.000000,8900.000000,8900.000000,7654.431641,12761500
2019-05-08,8840.000000,8960.000000,8785.000000,8960.000000,7706.035645,14426500
2019-05-09,8825.000000,8880.000000,8600.000000,8610.000000,7405.018066,15345500
2019-05-10,8620.000000,8900.000000,8620.000000,8840.000000,7602.828125,16378000
2019-05-13,8840.000000,8860.000000,8720.000000,8720.000000,7499.622559,6865500
2019-05-14,8640.000000,8695.000000,8450.000000,8570.000000,7370.616211,12198500
2019-05-15,8590.000000,8680.000000,8400.000000,8400.000000,7224.407227,15858000
2019-05-16,8400.000000,8550.000000,8360.000000,8360.000000,7190.004883,18517500
2019-05-17,8500.000000,8500.000000,8305.000000,8320.000000,7155.603516,13720500
2019-05-20,8400.000000,8525.000000,8355.000000,8460.000000,7276.010742,12193000
2019-05-21,8455.000000,8570.000000,8455.000000,8475.000000,7288.910645,12633500
2019-05-22,8480.000000,8505.000000,8400.000000,8415.000000,7237.308594,5336000
2019-05-23,8400.000000,8640.000000,8400.000000,8620.000000,7413.617188,10304500
2019-05-24,8750.000000,8750.000000,8675.000000,8705.000000,7486.721680,6671000
2019-05-27,8705.000000,8780.000000,8640.000000,8640.000000,7430.820313,8987000
2019-05-28,8640.000000,8725.000000,8500.000000,8500.000000,7310.412598,67192000
2019-05-29,8550.000000,8750.000000,8550.000000,8700.000000,7482.421387,14890000
2019-05-30,8700.000000,8700.000000,8700.000000,8700.000000,7482.421387,0
2019-05-31,8540.000000,8900.000000,8540.000000,8900.000000,7793.277344,16063500
2019-06-03,8900.000000,8900.000000,8900.000000,8900.000000,7793.277344,0
2019-06-04,8900.000000,8900.000000,8900.000000,8900.000000,7793.277344,0
2019-06-05,8900.000000,8900.000000,8900.000000,8900.000000,7793.277344,0
2019-06-06,8900.000000,8900.000000,8900.000000,8900.000000,7793.277344,0
2019-06-07,8900.000000,8900.000000,8900.000000,8900.000000,7793.277344,0
2019-06-10,8880.000000,9000.000000,8790.000000,8930.000000,7819.545898,20845500
2019-06-11,8930.000000,8930.000000,8810.000000,8860.000000,7758.250977,8295500
2019-06-12,8860.000000,9000.000000,8820.000000,9000.000000,7880.841309,6516500
2019-06-13,8985.000000,8995.000000,8830.000000,8980.000000,7863.328613,8692000
2019-06-14,8940.000000,8980.000000,8865.000000,8960.000000,7845.817383,8558000
2019-06-17,8960.000000,9000.000000,8900.000000,8960.000000,7845.817383,8016500
2019-06-18,8955.000000,9120.000000,8950.000000,9120.000000,7985.920898,13299500
2019-06-19,9200.000000,9205.000000,9100.000000,9180.000000,8038.458008,11532500
2019-06-20,9165.000000,9225.000000,9085.000000,9220.000000,8073.485352,12524500
2019-06-21,9220.000000,9220.000000,8980.000000,9060.000000,7933.381348,28048000
2019-06-24,9060.000000,9090.000000,8930.000000,8935.000000,7823.925293,10221500
2019-06-25,9100.000000,9100.000000,9000.000000,9045.000000,7920.246582,7883500
2019-06-26,9000.000000,9030.000000,8915.000000,8965.000000,7850.194336,8068000
2019-06-27,9000.000000,9000.000000,8950.000000,8970.000000,7854.573242,12202500
2019-06-28,9000.000000,9015.000000,8990.000000,9000.000000,7880.841309,13158000
2019-07-01,9010.000000,9040.000000,8905.000000,9000.000000,7880.841309,10045000
2019-07-02,9000.000000,9020.000000,8970.000000,9015.000000,7893.977051,6470000
2019-07-03,9000.000000,9015.000000,8935.000000,8980.000000,7863.328613,8537500
2019-07-04,8980.000000,9000.000000,8980.000000,8995.000000,7876.463867,8033000
2019-07-05,8960.000000,9010.000000,8960.000000,8990.000000,7872.086426,7784500
2019-07-08,9020.000000,9020.000000,8960.000000,9000.000000,7880.841309,5654500
2019-07-09,9000.000000,9030.000000,8990.000000,9005.000000,7885.220703,8196000
2019-07-10,9025.000000,9025.000000,8985.000000,9000.000000,7880.841309,7777500
2019-07-11,9000.000000,9000.000000,8860.000000,8960.000000,7845.817383,11532000
2019-07-12,9000.000000,9000.000000,8905.000000,8955.000000,7841.437988,6548500
2019-07-15,8980.000000,8990.000000,8890.000000,8890.000000,7784.521484,8622000
2019-07-16,8935.000000,8935.000000,8850.000000,8880.000000,7775.764160,7330000
2019-07-17,8880.000000,8980.000000,8880.000000,8980.000000,7863.328613,7233000
2019-07-18,8980.000000,9150.000000,8955.000000,9150.000000,8012.188965,10264000
2019-07-19,9160.000000,9160.000000,9100.000000,9160.000000,8020.946289,6700500
2019-07-22,9160.000000,9160.000000,9010.000000,9055.000000,7929.003906,4966500
2019-07-23,9140.000000,9160.000000,9100.000000,9110.000000,7977.163086,8086000
2019-07-24,9115.000000,9130.000000,9085.000000,9085.000000,7955.273438,7682000
2019-07-25,9085.000000,9105.000000,8990.000000,8990.000000,7872.086426,12683000
2019-07-26,9000.000000,9000.000000,8520.000000,8960.000000,7845.817383,20596500
2019-07-29,8960.000000,8965.000000,8620.000000,8640.000000,7565.609863,30262500
2019-07-30,8780.000000,8780.000000,8525.000000,8610.000000,7539.339355,25277500
2019-07-31,8600.000000,8735.000000,8535.000000,8720.000000,7635.660156,25767500
2019-08-01,8720.000000,9170.000000,8700.000000,9110.000000,7977.163086,42201500
2019-08-02,8950.000000,9105.000000,8825.000000,9000.000000,7880.841309,17366500
2019-08-05,8805.000000,8950.000000,8755.000000,8765.000000,7675.064941,11157500
2019-08-06,8760.000000,8950.000000,8640.000000,8865.000000,7762.629395,16009500
2019-08-07,8865.000000,9010.000000,8865.000000,8965.000000,7850.194336,11356000
2019-08-08,8995.000000,9010.000000,8895.000000,8930.000000,7819.545898,13177000
2019-08-09,8995.000000,9010.000000,8965.000000,8965.000000,7850.194336,8400000
2019-08-12,9000.000000,9000.000000,8880.000000,8995.000000,7876.463867,4298500
2019-08-13,8995.000000,8995.000000,8820.000000,8855.000000,7753.874023,11396000
2019-08-14,8940.000000,8995.000000,8795.000000,8980.000000,7863.328613,7387500
2019-08-15,8820.000000,8940.000000,8800.000000,8940.000000,7828.303711,10298000
2019-08-16,8990.000000,9000.000000,8880.000000,8995.000000,7876.463867,6083000
2019-08-19,9020.000000,9020.000000,8885.000000,8900.000000,7793.277344,6630500
2019-08-20,9000.000000,9050.000000,8995.000000,9035.000000,7911.490723,11163000
2019-08-21,9040.000000,9045.000000,8960.000000,8975.000000,7858.950684,9075500
2019-08-22,9000.000000,9060.000000,8995.000000,9060.000000,7933.381348,7765500
2019-08-23,9060.000000,9200.000000,9030.000000,9165.000000,8025.323730,9615000
2019-08-26,9000.000000,9180.000000,8930.000000,9175.000000,8034.081543,7562500
2019-08-27,9200.000000,9510.000000,9190.000000,9455.000000,8279.262695,30809500
2019-08-28,9455.000000,9615.000000,9450.000000,9575.000000,8384.341797,17452000
2019-08-29,9600.000000,9615.000000,9510.000000,9570.000000,8379.961914,11929000
2019-08-30,9595.000000,9795.000000,9465.000000,9770.000000,8555.092773,18651000
2019-09-02,9745.000000,9745.000000,9580.000000,9590.000000,8397.474609,7859000
2019-09-03,9590.000000,9695.000000,9470.000000,9495.000000,8314.289063,8994500
2019-09-04,9465.000000,9600.000000,9405.000000,9515.000000,8331.801758,6995500
2019-09-05,9515.000000,9615.000000,9445.000000,9605.000000,8410.610352,10878500
2019-09-06,9555.000000,9555.000000,9410.000000,9410.000000,8239.859375,6405500
2019-09-09,9505.000000,9565.000000,9425.000000,9540.000000,8353.693359,5419000
2019-09-10,9525.000000,9530.000000,9440.000000,9530.000000,8344.936523,7449000
2019-09-11,9480.000000,9480.000000,9270.000000,9325.000000,8165.428711,15294000
2019-09-12,9370.000000,9380.000000,9180.000000,9215.000000,8069.105469,7347000
2019-09-13,9215.000000,9320.000000,9215.000000,9320.000000,8161.050293,4853500
2019-09-16,9325.000000,9390.000000,9260.000000,9390.000000,8222.346680,9070000
2019-09-17,9420.000000,9420.000000,9350.000000,9390.000000,8222.346680,13025000
2019-09-18,9345.000000,9390.000000,9310.000000,9335.000000,8174.184570,8172500
2019-09-19,9385.000000,9385.000000,9310.000000,9315.000000,8156.671387,5096000
2019-09-20,9315.000000,9340.000000,9230.000000,9230.000000,8082.241211,17498000
2019-09-23,9390.000000,9460.000000,9320.000000,9460.000000,8283.641602,7890500
2019-09-24,9460.000000,9460.000000,9280.000000,9455.000000,8279.262695,7827500
2019-09-25,9450.000000,9450.000000,9300.000000,9400.000000,8231.102539,7335500
2019-09-26,9400.000000,9400.000000,9335.000000,9350.000000,8187.318848,8141500
2019-09-27,9350.000000,9440.000000,9345.000000,9400.000000,8231.102539,4740000
2019-09-30,9350.000000,9350.000000,9240.000000,9300.000000,8143.536621,16251500
2019-10-01,9325.000000,9330.000000,9225.000000,9240.000000,8090.999023,4559000
2019-10-02,9240.000000,9330.000000,9090.000000,9090.000000,7959.650879,11275500
2019-10-03,9080.000000,9100.000000,8955.000000,9015.000000,7893.977051,4972500
2019-10-04,9100.000000,9190.000000,9015.000000,9085.000000,7955.273438,3978500
2019-10-07,9085.000000,9090.000000,8800.000000,8800.000000,7705.712891,9297000
2019-10-08,8820.000000,9000.000000,8820.000000,8945.000000,7832.681152,7417000
2019-10-09,8840.000000,8905.000000,8840.000000,8840.000000,7740.737793,3110000
2019-10-10,8870.000000,8895.000000,8775.000000,8775.000000,7683.821289,4056500
2019-10-11,8780.000000,8835.000000,8780.000000,8835.000000,7736.360840,3231000
2019-10-14,8840.000000,8945.000000,8820.000000,8900.000000,7793.277344,5184000
2019-10-15,8900.000000,8995.000000,8880.000000,8950.000000,7837.059570,7670000
2019-10-16,8970.000000,9120.000000,8970.000000,9120.000000,7985.920898,9784500
2019-10-17,9120.000000,9200.000000,8950.000000,8950.000000,7837.059570,13035500
2019-10-18,8950.000000,8950.000000,8540.000000,8625.000000,7552.473633,21716000
2019-10-21,8625.000000,8700.000000,8625.000000,8685.000000,7605.013184,6865500
2019-10-22,8685.000000,8795.000000,8680.000000,8790.000000,7696.956543,12824000
2019-10-23,8790.000000,8865.000000,8705.000000,8855.000000,7753.874023,7454000
2019-10-24,8860.000000,8865.000000,8800.000000,8855.000000,7753.874023,12462500
2019-10-25,8855.000000,8855.000000,8605.000000,8630.000000,7556.852051,16448000
2019-10-28,8640.000000,8750.000000,8640.000000,8700.000000,7618.146973,7270000
2019-10-29,8700.000000,8720.000000,8660.000000,8715.000000,7631.283203,10711000
2019-10-30,8850.000000,8850.000000,8620.000000,8720.000000,7635.660156,10075500
2019-10-31,8780.000000,8810.000000,8700.000000,8745.000000,7657.552734,10841500
2019-11-01,8650.000000,8740.000000,8650.000000,8740.000000,7653.173828,5072500
2019-11-04,8745.000000,8765.000000,8605.000000,8605.000000,7534.960938,6687500
2019-11-05,8680.000000,8770.000000,8620.000000,8770.000000,7679.442871,8690500
2019-11-06,8770.000000,8770.000000,8655.000000,8690.000000,7609.390625,6230500
2019-11-07,8760.000000,8760.000000,8620.000000,8670.000000,7591.878418,8469000
2019-11-08,8660.000000,8665.000000,8615.000000,8630.000000,7556.852051,5199500
2019-11-11,8640.000000,8655.000000,8595.000000,8655.000000,7578.742676,5530500
2019-11-12,8655.000000,8655.000000,8560.000000,8640.000000,7565.609863,7759000
2019-11-13,8630.000000,8630.000000,8460.000000,8465.000000,7412.369629,9261000
2019-11-14,8470.000000,8560.000000,8470.000000,8560.000000,7495.558105,5768500
2019-11-15,8515.000000,8515.000000,8440.000000,8445.000000,7394.857422,9221000
2019-11-18,8445.000000,8455.000000,8400.000000,8430.000000,7381.721680,7779500
2019-11-19,8430.000000,8560.000000,8420.000000,8560.000000,7495.558105,6868000
2019-11-20,8530.000000,8540.000000,8425.000000,8510.000000,7451.773926,7245000
2019-11-21,8500.000000,8500.000000,8400.000000,8405.000000,7359.830078,11587500
2019-11-22,8405.000000,8475.000000,8400.000000,8430.000000,7381.721680,6406500
2019-11-25,8420.000000,8445.000000,8355.000000,8415.000000,7368.587891,8773500
2019-11-26,8460.000000,8460.000000,8300.000000,8300.000000,7267.887695,34735000
2019-11-27,8300.000000,8400.000000,8200.000000,8200.000000,7180.323242,8223000
2019-11-28,8200.000000,8430.000000,8200.000000,8360.000000,7320.426270,9734000
2019-11-29,8330.000000,8470.000000,8325.000000,8360.000000,7320.426270,10553000
2019-12-02,8360.000000,8570.000000,8360.000000,8570.000000,7504.313477,9898000
2019-12-03,8530.000000,8560.000000,8420.000000,8535.000000,7549.424316,6575000
2019-12-04,8520.000000,8520.000000,8390.000000,8400.000000,7430.012695,8455000
2019-12-05,8400.000000,8500.000000,8400.000000,8430.000000,7456.548828,5020000
2019-12-06,8420.000000,8460.000000,8400.000000,8450.000000,7474.239258,6634500
2019-12-09,8450.000000,8470.000000,8420.000000,8455.000000,7478.660156,6782000
2019-12-10,8455.000000,8465.000000,8415.000000,8435.000000,7460.971680,10179000
2019-12-11,8500.000000,8500.000000,8365.000000,8420.000000,7447.703613,8613500
2019-12-12,8350.000000,8420.000000,8200.000000,8200.000000,7253.106445,13365500
2019-12-13,8280.000000,8300.000000,8200.000000,8245.000000,7292.912109,12891500
2019-12-16,8250.000000,8275.000000,8180.000000,8180.000000,7235.417480,12503000
2019-12-17,8180.000000,8225.000000,8180.000000,8195.000000,7248.685059,10837000
2019-12-18,8195.000000,8205.000000,8120.000000,8185.000000,7239.839355,15872500
2019-12-19,8185.000000,8210.000000,8110.000000,8140.000000,7200.036133,14785500
2019-12-20,8140.000000,8325.000000,8070.000000,8325.000000,7363.673340,19230000
2019-12-23,8325.000000,8335.000000,8180.000000,8330.000000,7368.096191,11073000
2019-12-26,8330.000000,8500.000000,8330.000000,8490.000000,7509.619629,9169000
2019-12-27,8500.000000,8580.000000,8500.000000,8560.000000,7571.536621,7352500
2019-12-30,8560.000000,8595.000000,8400.000000,8400.000000,7430.012695,13919000
2020-01-02,8500.000000,8700.000000,8500.000000,8550.000000,7562.691406,11059800
2020-01-03,8675.000000,8675.000000,8550.000000,8575.000000,7584.805664,8071700
2020-01-06,8575.000000,8600.000000,8350.000000,8475.000000,7496.352051,7913300
2020-01-07,8475.000000,8500.000000,8400.000000,8450.000000,7474.239258,5793000
2020-01-08,8450.000000,8450.000000,8275.000000,8325.000000,7363.673340,8261400
2020-01-09,8350.000000,8425.000000,8250.000000,8350.000000,7385.786621,9224300
2020-01-10,8400.000000,8400.000000,8250.000000,8250.000000,7297.333984,14849800
2020-01-13,8275.000000,8400.000000,8275.000000,8400.000000,7430.012695,8904800
2020-01-14,8400.000000,8500.000000,8300.000000,8475.000000,7496.352051,11761100
2020-01-15,8475.000000,8525.000000,8350.000000,8475.000000,7496.352051,14965200
2020-01-16,8475.000000,8475.000000,8350.000000,8425.000000,7452.125488,9151100
2020-01-17,8425.000000,8425.000000,8350.000000,8400.000000,7430.012695,5501800
2020-01-20,8400.000000,8425.000000,8325.000000,8325.000000,7363.673340,5343800
2020-01-21,8325.000000,8375.000000,8300.000000,8325.000000,7363.673340,5211000
2020-01-22,8375.000000,8375.000000,8225.000000,8300.000000,7341.560547,4975800
2020-01-23,8300.000000,8375.000000,8275.000000,8325.000000,7363.673340,3400500
2020-01-24,8325.000000,8325.000000,8150.000000,8175.000000,7230.995117,7927900
2020-01-27,8175.000000,8300.000000,8075.000000,8275.000000,7319.447266,7078300
2020-01-28,8275.000000,8300.000000,8100.000000,8250.000000,7297.333984,8825000
2020-01-29,8250.000000,8300.000000,8225.000000,8250.000000,7297.333984,4723100
2020-01-30,8250.000000,8250.000000,8150.000000,8225.000000,7275.221191,4297800
2020-01-31,8225.000000,8225.000000,7950.000000,7950.000000,7031.976563,17743300
2020-02-03,7950.000000,8075.000000,7800.000000,7850.000000,6943.523926,8731500
2020-02-04,7850.000000,7950.000000,7850.000000,7875.000000,6965.638184,8182500
2020-02-05,7900.000000,8100.000000,7850.000000,8100.000000,7164.655273,7284300
